bin,sku,Msku,Asin,External id 1,External id 2,External id 3,title,Sellable,Unsellable - Total,Unsellable - Vendor Damage,Unsellable - Carrier Damage,Unsellable - Warehouse Damage,Unsellable - Defective,Unsellable - Shipper Damage,Unsellable - Customer Return Damage,Unsellable - Expired,Reserved,Customer returns,Pending Cancelled,Actual expiration,Amazon expiration
A100,X001SNCI7T,Dnd-tags-50-piece,B0B2K4Z5GB,,,,"50 Sets Door Knob Hanger, Privacy Sign, DND Sign, Door Tags | Do Not Disturb & Clean My Room Card Tags | Hotel Toiletries | Guest House Door Hanger | Hotel Amenities | Marriage Guest Toiletry Kit | Pack Of 50",60,0,0,0,0,0,0,0,0,2,0,0,,
A100,X001ZWOG7N,Vinsan Shaving Gel Pack Of 50,B0C65XCRHJ,,,,8g Vinsan Shaving Gel Tube For Smooth Shaves | Hydrate & Nourish | For Hotel Accessories | Hotel Guest House Toiletries Kit | Room Amenities | Travel Amenities | Pack Of 50,13,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001XE60X1,Auro Shampoo Pck Of 100,B0BRFW4YW8,,,,"Auro 360 (30ml, 100pcs Set) Bulk Hotel Amenities | Toileties For Hospitality | Travel Size Shampoo | Hotel Shampoo | Nourishing | Biodegradable | Supplies for Guest",14,0,0,0,0,0,0,0,0,0,0,0,19-May-2026,19-Apr-2026
A100,X001XE63SN,Auro Body Lotion Pck Of 50,B0BRD6896H,,,,"Auro 360 (30ml, Pack 50) Hotel Body Lotion Luxurious Travel Size Lotion Nourishing and Hydrating Formula Hotel Experience Ultimate Freshness Moisturizing Body Cream (30ml, Pack 50)",26,0,0,0,0,0,0,0,0,0,0,0,19-May-2026,19-Apr-2026
A100,X001SND76P,Auro Shampoo Pck Of 50,B0BRFXR968,,,,"Auro 360 (30ml, Pack-50) Bulk Hotel Amenities | Toileties For Hospitality | Trvel Size Mini Shampoo | Hotel Shampoo | Nourishing | Biodegradable Shampoo | Supplies for Guests",22,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001SND76P,Auro Shampoo Pck Of 50,B0BRFXR968,,,,"Auro 360 (30ml, Pack-50) Bulk Hotel Amenities | Toileties For Hospitality | Trvel Size Mini Shampoo | Hotel Shampoo | Nourishing | Biodegradable Shampoo | Supplies for Guests",10,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A100,X001XE63S3,Auro-shmpo-cndr-pk-50-ech-25,B0BSQX7BGY,,,,Auro 360 Bulk Hotel Amenities | Toileties For Hospitality | Trvel Size Mini Shampoo and Conditioner | Hotel Shampoo | Nourishing | Biodegradable | Supplies for Guests | 30ml | 25pc Shampoo/ 25pc Conditioner,8,0,0,0,0,0,0,0,0,0,0,0,19-May-2026,19-Apr-2026
A100,X001XDMU0J,Auro Body Lotion Pck Of 100,B0BRD5TVZV,,,,"Auro 360 Hotel Body Lotion Luxurious Travel Size Lotion Nourishing and Hydrating Formula Hotel Experience Ultimate Freshness Moisturizing Body Cream (30ml, Pack 100)",17,0,0,0,0,0,0,0,0,0,0,0,19-May-2026,19-Apr-2026
A100,X001XDMU13,Auro Showr Gel Pck Of 100,B0BRJ9193P,,,,Auro 360 Pack Of 100 Body Wash 30 Ml For | Travel Size Shower Gel | Hotel Amenities Toiletries Bulk | Mini Body Wash Shower Gel | Hospital Amenities Kits | Guest Room Toiletries,10,0,0,0,0,0,0,0,0,0,0,0,19-May-2026,19-Apr-2026
A100,X001XE63T7,Auro Showr Gel Pck Of 50,B0BRJ78RPD,,,,Auro 360 Pack Of 50 Body Wash 30 Ml For | Travel Size Shower Gel | Hotel Amenities Toiletries Bulk | Mini Body Wash Shower Gel | Hospital Amenities Kits | Guest Room Toileties,12,0,0,0,0,0,0,0,0,0,0,0,19-May-2026,19-Apr-2026
A100,X001XDZKSX,Auro Conditioner Pck Of 100,B0BRJLSWC6,,,,Auro 360 | 100 Set Of Hair Conditioner 30 Ml | Replenishing Hair Conditioner For Hotel Amenities | Hotel Toiletries | Hospital Toiletry Kits | Guest House Kit | Hotel Accessories | Pack Of 100,19,0,0,0,0,0,0,0,0,0,0,0,19-May-2026,19-Apr-2026
A100,X001XE60VX,Auro-shwr-gel-mstzr-25-ech-pk-of-50,B0BSQPPLF7,,,,Auro 360 | 25 Pcs Shower Gel 30 Ml And 25 Pcs Moisturizer 30 Ml Combo For Hotel Amenities | Toiletries | Guest House | Accessories | Hospital Toiletry Kits | Spa,13,0,0,0,0,0,0,0,0,0,0,0,19-May-2026,19-Apr-2026
A100,X001XE60WH,Auro Conditioner Pck Of 50,B0BRJL8W3Z,,,,Auro 360 | 50 Set Of Hair Conditioner 30 Ml | Replenishing Hair Conditioner For Hotel Amenities | Hotel Toiletries | Guest House Kit | Hotel Accessories | Pack Of 50,35,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001QYC1CH,auro360*-hotl-tors-50-box,B0BJ8Z1LNX,,,,Auro 360* Hotel Accessories Set Of 50 | Hotel Toiletries | Hospital Toiletry Kits | Guest House Kit | Patient Welcome Kit | Hotel Amenities | Marriage Guest Toiletry Kit | Pack Of 50,100,0,0,0,0,0,0,0,0,1,0,0,,
A100,X001XE9IY9,Clayherbs-Dental-Kit-100pcs,B09TT8M4WW,,,,"Clayherbs (100 Kits) Toothbrushes with Toothpaste (8g) | Disposable Travel Kit | Dental Kit In Bulk | Individually Wrapped | Hotels | Vacation Rentals | Homeless, Nursing",4,0,0,0,0,0,0,0,0,0,0,0,30-Nov-2025,31-Oct-2025
A100,X001ZWOD5D,Erth-brwn-box-Dental-kit-100pcs,B09TT8M4WW,,,,"Clayherbs (100 Kits) Toothbrushes with Toothpaste (8g) | Disposable Travel Kit | Dental Kit In Bulk | Individually Wrapped | Hotels | Vacation Rentals | Homeless, Nursing",111,0,0,0,0,0,0,0,0,1,0,0,,
A200,X001XE9IY9,Clayherbs-Dental-Kit-100pcs,B09TT8M4WW,,,,"Clayherbs (100 Kits) Toothbrushes with Toothpaste (8g) | Disposable Travel Kit | Dental Kit In Bulk | Individually Wrapped | Hotels | Vacation Rentals | Homeless, Nursing",66,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001XE5B2H,Clayherbs-Brwn-pck-Hand-Comb-100pcs,B09TTCCGVM,,,,Clayherbs (100 Pcs) Individually Wrapped Combs Disposable Combs Plastic Travel Comb Hair Combs for Hotel Shelter Homeless Charity Church Nursing White Comb,16,0,0,0,0,0,0,0,0,1,0,0,,
A100,X001XE9IXZ,Clayherbs-Hand-Comb-100pcs,B09TTCSMNT,,,,Clayherbs (100 Pcs) Individually Wrapped Combs Disposable Combs Plastic Travel Comb Hair Combs for Hotel Shelter Homeless Charity Church Nursing White Comb,24,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0024GY55H,Clayherbs-Shaving-Kit-100pcs,B09TT3MHBJ,,,,"Clayherbs (100 Sets) Shaving Kit in Bulk, Smooth Shave Disposable Razor and Cream(4g), Individually Wrapped Toiletries Amenities for Hotel Travel Shaving Set Travel Size Toiletries Camping and Travel",17,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2025,01-Dec-2025
A200,X001ZWOG1T,Erth-brwn-box-shaving-kit-100pcs,B09TT22PN2,,,,"Clayherbs (100 Sets) Shaving Kit in Bulk, Smooth Shave Disposable Razor and Cream(4g), Individually Wrapped Toiletries Amenities for Hotel Travel Shaving Set Travel Size Toiletries Camping and Travel",50,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X001SNCI6P,Clayherbs-Brwn-pck-shaving-kit-100pcs,B09TT461LG,,,,"Clayherbs (100 Sets) Shaving Kit in Bulk, Smooth Shave Disposable Razor and Cream(4g), Individually Wrapped Toiletries Amenities for Hotel Travel Shaving Set Travel Size Toiletries Camping and Travel",68,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,22-Sep-2027
A200,X001ZWITBR,Clayherbs-Brwn-pck-Dental-Kit-1000pcs,B09YYQRZ46,,,,"Clayherbs (1000 Kits) Toothbrushes with Toothpaste (10g) | Disposable Travel Kit | Dental Kit In Bulk | Individually Wrapped | Hotels and Vacation Rentals | Homeless, Nursing",40,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001ZWONM1,Clayherbs-Dental-Kit-1000pcs,B09YYRZ75H,,,,"Clayherbs (1000 Kits) Toothbrushes with Toothpaste (10g) | Disposable Travel Kit | Dental Kit In Bulk | Individually Wrapped | Hotels | Vacation Rentals | Homeless, Nursing",50,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A100,X001XDYB9H,Mighty-Nourishing-Soap-12g-150,B0BRSYGHW2,,,,Clayherbs (12g) Pack-150 Hotel Travel Size Soap Bar Bulk | Toiletries Nourishing Soap Bar | Cleansing Soaps | Bath Amenities | Airbnb Vacation | Toiletries for Guest Bathroom |,44,0,0,0,0,0,0,0,0,2,0,0,,
A100,X001ZWOD9J,Mighty-Nourishing-Soap-12g-250,B0BRSWQ13V,,,,Clayherbs (12g) Pack-250 Mini Travel Size Soap Bulk | Hotel Toiletries Soap Bar | Cleansing Soaps | Bath Amenities | Airbnb Vacation | Toiletries for Guest Bathroom |,38,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001ZWOD9T,Mighty-Nourishing-Soap-12g-500,B0BRSYXGLY,,,,Clayherbs (12g) Pack-500 Mini Travel Size Soap Bulk | Hotel Toiletries Soap Bar | Cleansing Soaps | Bath Amenities | Airbnb Vacation | Toiletries for Guest Bathroom |,35,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001ZWOG55,Mighty-Nourishing-Soap-12g-750,B0BRSYYK3W,,,,Clayherbs (12g) Pack-750 Hotel Travel Size Soap Bar Bulk | Toiletries Nourishing | Cleansing Soaps | Bath Amenities | Airbnb Vacation | Toiletries for Guest Room | Mini Soap,14,0,0,0,0,0,0,0,0,0,0,0,,
A200,X0024GVTYR,15g Soap (Po-100),B0CZRKHHTX,,,,"Clayherbs (15g) Pack Of (100) Bulk Toiletry Soap, Mini Travel Size Body Bath Soap, Body Wash, Hotel Toiletries Kit, Guest Amenities Kit, Aloe Vera Soap",89,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,18-Aug-2027
A200,X0024GVU2X,15g Soap (Po-150),B0CZRMY3SL,,,,"Clayherbs (15g) Pack Of (150) Bulk Toiletry Soap, Mini Travel Size Body Bath Soap, Body Wash, Hotel Toiletries Kit, Guest Amenities Kit, Aloe Vera Soap",70,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X0024GVTZL,15g Soap (Po-50),B0CZRNBZ88,,,,"Clayherbs (15g) Pack Of (50) Bulk Toiletry Soap, Mini Travel Size Body Bath Soap, Body Wash, Hotel Toiletries Kit, Guest Amenities Kit, Aloe Vera Soap",67,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,18-Aug-2026
A100,X001ZWONML,Clayherbs-Brwn-pck-Hand-Comb-200pcs,B09TTBTZ7W,,,,Clayherbs (200 Pcs) Individually Wrapped Combs Disposable Combs Plastic Travel Comb Hair Combs for Hotel Shelter Homeless Charity Church Nursing White Comb,27,0,0,0,0,0,0,0,0,1,0,0,,
A100,X001ZWOO6B,Erth-brwn-box-Hand-Comb-200pcs,B09TTBGD3F,,,,Clayherbs (200 Pcs) Individually Wrapped Combs Disposable Combs Plastic Travel Comb Hair Combs for Hotel Shelter Homeless Charity Church Nursing White Comb,16,0,0,0,0,0,0,0,0,0,0,0,,
A200,X001SND783,clayherbs-orange-soap-20g-pack-250,B09TPB49FM,,,,Clayherbs (20g) Pack-250 Bar Hotel Travel Size Soap Bar Bulk | Mini Soap Bar Toiletries | Orange Cleansing Soaps | Bath Amenities | Airbnb Vacation | Toiletries for Guest Bathroom,49,0,0,0,0,0,0,0,0,1,0,0,31-Dec-2027,01-Dec-2027
A100,X001SNAHOF,clayherbs-lemon-soap-20g-pack-250,B09TP72CDW,,,,Clayherbs (20g) Pack-250 Hotel Travel Size Soap Bar Bulk | Mini Soap Bar Toiletries | Lemon Cleansing Soaps | Bath Amenities | Airbnb Vacation | Toiletries for Guest Bathroom |,84,0,0,0,0,0,0,0,0,2,0,0,31-Dec-2027,01-Dec-2027
A200,X001SNCI6Z,clayherbs-20ml-body-wash-100,B0B2WY3PMG,,,,"Clayherbs (20ml) Pack Of (100) Bulk Hotel Toiletries, Mini Travel Size Shower Gel, Guest Room Amenities, Body Wash, Hospitality Toiltry Kit",13,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A300,X0024GVU0P,20ml Body Wash (Po-100),B0B2WY3PMG,,,,"Clayherbs (20ml) Pack Of (100) Bulk Hotel Toiletries, Mini Travel Size Shower Gel, Guest Room Amenities, Body Wash, Hospitality Toiltry Kit",70,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A100,X0024GVTZB,20ml Hair Wash (Po-100),B0CZP7NL5X,,,,"Clayherbs (20ml) Pack Of (100) Bulk Mini Travel Size Shampoo, Hotel Toiletries Kit, Guest Room Amenities, Hotel Shampoo, Hospitality Toiletry",31,0,0,0,0,0,0,0,0,2,0,0,31-Dec-2027,01-Dec-2027
A100,X0024GVU2D,20ml Body Wash (Po-50),B0CZRLFPCQ,,,,"Clayherbs (20ml) Pack Of (50) Bulk Hotel Toiletries, Mini Travel Size Shower Gel, Guest Room Amenities, Body Wash, Hospitality Toiltry Kit",9,0,0,0,0,0,0,0,0,0,0,0,,
A200,X0024GVU1J,20ml Hair Wash (Po-50),B0CZP7Y234,,,,"Clayherbs (20ml) Pack Of (50) Bulk Mini Travel Size Shampoo, Hotel Toiletries Kit, Guest Room Amenities, Hotel Shampoo, Hospitality Toiletry",82,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,18-Aug-2027
A200,X001SNAHOZ,clayherbs-20ml-body-lotion-100,B0B1JGHRS9,,,,"Clayherbs (20ml, Pack 100) Hotel Body Lotion Luxurious Travel Size Lotion Nourishing and Hydrating Formula Hotel Experience Ultimate Freshness Moisturizing Body Cream",16,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A100,X0024GVTVZ,22ml Tube Shampoo (Po-100),B0CZT352H2,,,,"Clayherbs (22ml) Pack Of (100) Bulk Hotel Amenities, Hospitality Toileties, Travel Size Mini, Hotel Shampoo, Nourishing, Supplies for Guests, Hair Wash",36,0,0,0,0,0,0,0,0,0,0,0,30-Dec-2026,30-Nov-2026
A100,X0024GVU05,22ml Tube Body Wash (Po-100),B0CZT283R4,,,,"Clayherbs (22ml) Pack Of (100) Bulk Shower Gel, Hotel Hoiletries Bath Wash, Travel Size Body Wash, Guest Room Amenities, Travellinig Kit, Aloevera Gel",50,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A100,X0024GVTX3,22ml Tube Shampoo (Po-50),B0CZT1ML8K,,,,"Clayherbs (22ml) Pack Of (50) Bulk Hotel Amenities Shmapoo, Hospitality Toileties, Travel Size Mini Shampoo, Hotel Shampoo, Nourishing, Supplies for Guests, Hair Wash",42,0,0,0,0,0,0,0,0,0,0,0,30-Dec-2026,30-Nov-2026
A100,X001SK9ERJ,Clayherbs Aloe Lily Shower Gel 50,B0BRJ8DSGM,,,,"Clayherbs (22ml, Pack-50) Body Wash | Travel Size Shower Gel | Hotel Amenities Toiletries Bulk | Mini Body Wash Shower Gel | Hospital Amenities Kits | Guest Room Amenities",38,0,0,0,0,0,0,0,0,0,0,0,,
A200,X001Z6ZIJJ,Clayherbs-Dental-Kit-25pcs,B09TT7XR4H,,,,"Clayherbs (25 Kits) Toothbrushes with Toothpaste (10g) | Disposable Travel Kit | Dental Kit In Bulk | Individually Wrapped | Hotels | Vacation Rentals | Homeless, Nursing",29,0,0,0,0,0,0,0,0,0,0,0,31-Aug-2027,01-Aug-2027
A100,X001ZWOFF1,Clayherbs-Brwn-pck-Dental-Kit-25pcs,B09RMSSQXW,,,,"Clayherbs (25 Kits) Toothbrushes with Toothpaste (8g) | Disposable Travel Kit | Dental Kit In Bulk | Individually Wrapped | Hotels and Vacation Rentals | Homeless, Nursing",60,0,0,0,0,0,0,0,0,1,0,0,31-Dec-2026,13-Sep-2026
A200,X001ZWIT9T,Clayherbs-Brwn-pck-Dental-Kit-50pcs,B09TT9ZL9M,,,,"Clayherbs (25 Kits) Toothbrushes with Toothpaste (8g) | Disposable Travel Kit | Dental Kit In Bulk | Individually Wrapped | Hotels | Vacation Rentals | Homeless, Nursing",49,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A100,X002C08A15,Clayherbs-Brwn-pck-shaving-kit-25pcs,B09RMSD4CN,,,,"Clayherbs (25 Sets) Shaving Kit in Bulk, Smooth Shave Disposable Razor and Cream(4g), Individually Wrapped Toiletries Amenities for Hotel Travel Shaving Set Travel Size Toiletries Camping and Travel",8,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001ZWOG19,Erth-brwn-box-shaving-kit-25pcs,B09TT4JNX5,,,,"Clayherbs (25 Sets) Shaving Kit in Bulk, Smooth Shave Disposable Razor and Cream(4g), Individually Wrapped Toiletries Amenities for Hotel Travel Shaving Set Travel Size Toiletries Camping and Travel",50,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X001XDYBAB,Brown-Pckg-Shaving-Kit-25pcs,B09RMSD4CN,,,,"Clayherbs (25 Sets) Shaving Kit in Bulk, Smooth Shave Disposable Razor and Cream(4g), Individually Wrapped Toiletries Amenities for Hotel Travel Shaving Set Travel Size Toiletries Camping and Travel",96,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A100,X002EYDK2N,Wheat Straw 30ml Bottles Pack-100,B0FSLG5QNK,,,,"Clayherbs (30ml) (Pack-100) Sustainable Hotel Amenities Set | Bulk Eco-Friendly Wheat Straw Bottles | Vegan, Cruelty-Free Mini Toiletries for Hotels, Resorts, Spa, Airbnb | Shampoo, Conditioner, Shower Gel, Moisturiser",15,0,0,0,0,0,0,0,0,0,0,0,,
A100,X002EYFXPP,Wheat Straw 30ml Bottles Pack-200,B0FSLCHJ7G,,,,"Clayherbs (30ml) Pack-200 Sustainable Hotel Amenities Set | Bulk Eco-Friendly Wheat Straw Bottles | Vegan, Cruelty-Free Mini Toiletries for Hotels, Resorts, Spa, Airbnb | Shampoo, Conditioner, Shower Gel, Moisturiser",15,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001XDYBBP,clayherbs-body-lotion-30ml-pack-100,B09TKQT4P1,,,,"Clayherbs (30ml, Pack 100) Hotel Body Lotion Luxurious Travel Size Lotion Nourishing and Hydrating Formula Hotel Experience Ultimate Freshness Moisturizing Body Cream",46,0,0,0,0,0,0,0,0,0,0,0,19-May-2026,19-Apr-2026
A200,X0024GVTW9,35ml Hair Wash (Po-100),B0CZP7V5WL,,,,"Clayherbs (35ml) Pack Of (100) Bulk Mini Hair Wash, Hotel Toiletries Shampoo, Travel Size Toiletry Kit, Guest Amenities, Spa and Saloon Shampoo",65,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X0024GVTWT,35ml Hair Wash (Po-50),B0CZP7D4SX,,,,"Clayherbs (35ml) Pack Of (50) Bulk Mini Hair Wash, Hotel Toiletries Shampoo, Travel Size Toiletry Kit, Guest Amenities, Spa and Saloon Shampoo",66,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A100,X001SNBEDX,Clayherbs-Dental-Kit-50pcs,B09RMPQF94,,,,"Clayherbs (50 Kits) Toothbrushes with Toothpaste (8g) | Disposable Travel Kit | Dental Kit In Bulk | Individually Wrapped | Hotels | Vacation Rentals | Homeless, Nursing",0,20,0,20,0,0,0,0,0,0,0,0,,
A200,X001SND76Z,Dental-Kit-50,B09RMPQF94,,,,"Clayherbs (50 Kits) Toothbrushes with Toothpaste (8g) | Disposable Travel Kit | Dental Kit In Bulk | Individually Wrapped | Hotels | Vacation Rentals | Homeless, Nursing",33,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,13-Sep-2026
A200,X001SNBEDX,Clayherbs-Dental-Kit-50pcs,B09RMPQF94,,,,"Clayherbs (50 Kits) Toothbrushes with Toothpaste (8g) | Disposable Travel Kit | Dental Kit In Bulk | Individually Wrapped | Hotels | Vacation Rentals | Homeless, Nursing",71,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001ZWOD4T,Erth-brwn-box-Dental-kit-50pcs,B09TT98J67,,,,"Clayherbs (50 Kits) Toothbrushes with Toothpaste (8g) | Disposable Travel Kit | Dental Kit In Bulk | Individually Wrapped | Hotels | Vacation Rentals | Homeless, Nursing",112,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0024GY52P,Comb PO-50,B09TT9PHFR,,,,Clayherbs (50 Pcs) Individually Wrapped Combs Disposable Combs Plastic Travel Comb Hair Combs for Hotel Shelter Homeless Charity Church Nursing White Comb,37,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001SNCI7J,Clayherbs-Brwn-pck-Hand-Comb-50pcs,B09TT9PHFR,,,,Clayherbs (50 Pcs) Individually Wrapped Combs Disposable Combs Plastic Travel Comb Hair Combs for Hotel Shelter Homeless Charity Church Nursing White Comb,35,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001ZWOCJF,Clayherbs-Hand-Comb-50pcs,B09TTBLK67,,,,Clayherbs (50 Pcs) Individually Wrapped Combs Disposable Combs Plastic Travel Comb Hair Combs for Hotel Shelter Homeless Charity Church Nursing White Comb,9,0,0,0,0,0,0,0,0,1,0,0,,
A200,X001XE9IYT,Clayherbs-Shaving-Kit-50pcs,B09TT5F9ZT,,,,"Clayherbs (50 Sets) Shaving Kit in Bulk, Smooth Shave Disposable Razor and Cream(4g), Individually Wrapped Toiletries Amenities for Hotel Travel Shaving Set Travel Size Toiletries Camping and Travel",63,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X001ZWITW1,Erth-brwn-box-shaving-kit-50pcs,B09TT35LWF,,,,"Clayherbs (50 Sets) Shaving Kit in Bulk, Smooth Shave Disposable Razor and Cream(4g), Individually Wrapped Toiletries Amenities for Hotel Travel Shaving Set Travel Size Toiletries Camping and Travel",45,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X0024GY56B,Clayherbs-Brwn-pck-shaving-kit-50pcs,B09TT2BFXZ,,,,"Clayherbs (50 Sets) Shaving Kit in Bulk, Smooth Shave Disposable Razor and Cream(4g), Individually Wrapped Toiletries Amenities for Hotel Travel Shaving Set Travel Size Toiletries Camping and Travel",57,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A100,X001ZWOCZJ,Clayherbs_ShvingKit_Po-25,B0CSPHFL32,,,,Clayherbs (Pack Of 25) Hotel Shaving Kit | Razor & Shaving Gel kit | Hotel Toiletries Kit | Shaving Gel Pouch | Hospital Toiletrey | Desposible Shaving Set,20,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0024GVU23,Bamboo Comb Pack-1,B0CZXFGXH6,,,,"Clayherbs (Pack-1) Bamboo Comb, Hotel Toiletries, Detangling, Frizz Control, Handmade, Pocket Size Comb, Sleek & Easy Combing, Travel Friendly Wooden Comb, Anti Static for Hair Growth",23,0,0,0,0,0,0,0,0,0,0,0,,
A200,X0024GY52Z,Earthnatural Soap (Po-100),B0CZRRWP3V,,,,"Clayherbs (Pack-100) 20gm Bulk Earth Natural Bathing, Hotel Toiletries, Guest Amenities, Bar, Nourishing Body Wash Bar, Honey",70,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A100,X002GD13XF,25g soap Pack-100,B0G2XJHW73,,,,"Clayherbs (Pack-100) 25gm Mini Bathing Bar | Cream & Citrus | 100% Vegan Paraben-Free Guest Soap | Bulk Hotel Toiletries, Travel, Airbnb, Spa Amenities",49,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A100,X002EXJUDR,Vanity Kit- Pack-100,B0FSRQHRNF,,,,"Clayherbs (Pack-100) Bulk Sustainable Vanity Kit for Hotels, Spas & Airbnb | Eco-Friendly Guest Amenities with Biodegradable Cotton Pads, Swabs & Nail Filer | Travel/Vanity Van Essential",24,0,0,0,0,0,0,0,0,0,0,0,,
A100,X002FEBJRZ,White Box Dental Kit-Pack-100,B0FWC259X1,,,,"Clayherbs (Pack-100) Premium Boxed Hotel Dental Kit Classic White Toothbrush & 7g Natural Toothpaste Amenity Individually Packaged Guest Amenity, Hotel Toiletries, Hospitality Kit",17,0,0,0,0,0,0,0,0,0,0,0,,
A200,X0021D2K2N,Sustainable Dental Kit (Po-100),B0D4YDJ8TL,,,,"Clayherbs (Pack-100) Sustainable Eco-Friendly Organic Bamboo Toothbrush and Toothpaste Sachet, Natural Flavor, Oral Care Biodegradable & Non-Toxic Hotel Dental Kit For Rooms",62,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A100,X002FDEX8X,Bamboo Brown Dental Kit_100,B0FW5KGSJY,,,,"Clayherbs (Pack-100) Sustainable Toothbrush & Natural Toothpaste (7g) Bulk Dental Kit for Hotels & Travel Plastic-Free, Vegan Guest Amenity Eco-Friendly Bamboo Dental Kit Plastic-Free Paper Pouch",35,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0022SLMNZ,Sustainable Shower Cap(Po-100),B0D7W81CC4,,,,"Clayherbs (Pack-100) Sustainable shower cap, Reusable Shower Cap For Hotel, Spa, Salon, Eco-Friendly, Plastic-free Packing, Biodegradable, Non-Plastic Shower Cap, Bathroom Accessories",11,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001Z6Q9UB,Lxry. Disp. Shaving Kit 100 Sets,B0CRTNDHHC,,,,"Clayherbs (Pack-100) Toiletries Sets Hotel Accessories,Hotel Kit,Guest Room Amenities,Marriage Guest Toiletry Kit Hospital Kit Shaving Kit (1 Razor & 1 Shaving Gel Tube 8g)",49,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0024GY53T,Comb PO-100,B0CZXKW18Y,,,,"Clayherbs (Pack-100, Plastic) Individually Wrapped Combs Disposable Comb Plastic Travel Comb Hair Comb for Hotel Shelter Homeless Charity Church Nursing White Comb",23,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001ZK5H0Z,Erth-brwn-box-Hand-Comb-100pcs,B0CZXKW18Y,,,,"Clayherbs (Pack-100, Plastic) Individually Wrapped Combs Disposable Combs Plastic Travel Comb Hair Combs for Hotel Shelter Homeless Charity Church Nursing White Comb",111,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001XE9J07,coaster-120-p,B0BGS189LF,,,,"Clayherbs (Pack-120) Coasters | Modern Style Coasters | Absorbent Coasters | Glass Coaster for Hotel, Guest and Room Accessories | Round Coasters Bulk",32,0,0,0,0,0,0,0,0,0,0,0,,
A200,X001YY0VQ7,Clayherbs Shmpo Condi Shawr Gel 50 Each,B0CW1WC5RG,,,,"Clayherbs (Pack-150) 35ml Bulk Hotel Toiletry,Travel Size Shower Gel,Hair Shampoo,Hair Conditioner,Bulk Hotel Amenities,Guest House, (50 Bottle Each)",47,0,0,0,0,0,0,0,0,4,0,0,31-Dec-2027,01-Dec-2027
A100,X001ZWOCK9,Clayherbs bodywash-20ml Pack 150,B0CRTWQ1WM,,,,Clayherbs (Pack-150) Body Wash 20ml For Hotel Toiletry | Travel Size Shower Gel | Hotel Amenities Toiletries Bulk Liquid Gel | Mini Body Wash Shower Gel | Hospital Amenities Kits | Guest Amenities,11,0,0,0,0,0,0,0,0,0,0,0,,
